,id,created_time,text,source,favorite_count,retweet_count,username
1953,600697763978809344,2015-05-19 16:21:22,Bees. http://t.co/gzqCOf1l0i,Twitter Web Client,2652,1476,BarackObama
1954,600678653920313344,2015-05-19 15:05:25,This is your opportunity to get your start in community organizing: http://t.co/XVzPFfiNX0,Twitter Web Client,1517,498,BarackObama
1955,600400474978717697,2015-05-18 20:40:02,It's time to do away with Mad Men-era workplace policies—add your name if you agree: http://t.co/i5jzNPSEwi http://t.co/OOj85HZfYn,Twitter Web Client,2959,1220,BarackObama
1956,600372488246136832,2015-05-18 18:48:50,LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2,Twitter Web Client,1669,543,BarackObama
1957,600359443667136512,2015-05-18 17:57:00,"Welcome @POTUS, the official government account of the President of the United States.",Twitter Web Client,7273,2814,BarackObama
1958,600311853185564673,2015-05-18 14:47:53,What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM,Twitter Web Client,2664,1542,BarackObama
1959,599665242491244544,2015-05-16 19:58:29,"""We want a place where you can make it if you try. That’s the promise we make to our young people."" —President Obama http://t.co/kCzW0tJFQg",Twitter Web Client,2948,1450,BarackObama
1960,599592140851777537,2015-05-16 15:08:00,"In the weekly address, President Obama discusses the importance of expanding opportunity for all Americans: http://t.co/viCQAQZm4k",Twitter Web Client,1512,565,BarackObama
1961,599335570716827648,2015-05-15 22:08:29,This is about leveling the playing field for American workers in the global economy—say it's time to #LeadOnTrade: http://t.co/6PwUby8jHz,Twitter Web Client,1298,432,BarackObama
1962,599297833510907904,2015-05-15 19:38:32,RT @WhiteHouse: President Obama applauds the Senate on taking an important step toward a trade deal that benefits American workers. http://…,Twitter Web Client,0,564,BarackObama
1963,599272625932632064,2015-05-15 17:58:22,You could be the next great grassroots organizer. Here's how: http://t.co/7dyYULsFmY #OFAFellows,Twitter Web Client,1083,406,BarackObama
1964,599236058883096576,2015-05-15 15:33:04,"""There’s going to be one killer blues session in heaven tonight."" —President Obama on the passing of #BBKing http://t.co/GD2yY6vymV",Twitter Web Client,11547,8085,BarackObama
1965,598974802506846208,2015-05-14 22:14:55,"""When it comes to a woman's health, no politician should get to decide what's best for you."" —President Obama #NWHW http://t.co/IxN0WtNZ0E",Twitter Web Client,8171,4534,BarackObama
1966,598952084130516992,2015-05-14 20:44:39,This is a real step forward in creating a fair environment for the roughly 40 million Americans with student debt: http://t.co/8TdhanWMrF,Twitter Web Client,1348,537,BarackObama
1967,598921453338136576,2015-05-14 18:42:56,"It's the #GimmeFive challenge, presidential style. http://t.co/5ZLnuQ65ly",Twitter Web Client,1204,491,BarackObama
1968,598900719958171649,2015-05-14 17:20:33,This shouldn't be an issue in 2015. #LeadOnLeave http://t.co/dJFCjxeS1R,Twitter Web Client,2052,1258,BarackObama
1969,598866177046097920,2015-05-14 15:03:17,Yumi used to think she couldn't make a difference—now she's helping DREAMers in her community. Read her story: http://t.co/LtBswxiF8o,Twitter Web Client,1162,703,BarackObama
1970,598607839398010881,2015-05-13 21:56:45,It's time for the United States to #LeadOnTrade—add your name if you agree: http://t.co/qdytgxXBZo,Twitter Web Client,1343,505,BarackObama
1971,598589323332616192,2015-05-13 20:43:10,America needs to #LeadOnTrade by making sure any deal lives up to our values. (graphic via @WhiteHouse) http://t.co/TqJAo0cGeH,Twitter Web Client,1240,581,BarackObama
1972,598531163657936897,2015-05-13 16:52:04,"""Our thoughts and prayers go out to the families and friends of those we lost last night."" —President Obama on the Amtrak derailment",Twitter Web Client,2213,1004,BarackObama
1973,598239542043287552,2015-05-12 21:33:16,Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave,Twitter Web Client,1616,707,BarackObama
1974,598209685410357248,2015-05-12 19:34:37,It's time to do better by working families. Let's #LeadOnLeave. http://t.co/fp5rw6y6of,Twitter Web Client,1858,959,BarackObama
1975,598190256723099648,2015-05-12 18:17:25,RT @WhiteHouse: RT if you agree: It’s time to expand opportunity by investing in early childhood education. #PovertySummit http://t.co/jGFM…,Twitter Web Client,0,2928,BarackObama
1976,598145689479065600,2015-05-12 15:20:20,Sign on if you agree that working families deserve paid leave: http://t.co/3FaJzk6cI8 #LeadOnLeave,Twitter Web Client,1657,723,BarackObama
1977,597900446200504320,2015-05-11 23:05:49,NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha,Twitter Web Client,1751,995,BarackObama
1978,597845996823924736,2015-05-11 19:29:27,RT @WhiteHouse: Watch President Obama surprise moms across the country to wish them a #HappyMothersDay: https://t.co/PVRIZ389Oh,Twitter Web Client,0,718,BarackObama
1979,597823348245008384,2015-05-11 17:59:27,"As we continue to celebrate mothers, let's make sure workplace policies live up to what they deserve: http://t.co/hloGsujQfS #LeadOnLeave",Twitter Web Client,1604,708,BarackObama
1980,597782770262282241,2015-05-11 15:18:13,It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g,Twitter Web Client,2412,1647,BarackObama
1981,597066599934205952,2015-05-09 15:52:25,"""We will be forever grateful for what these remarkable men and women did."" —President Obama http://t.co/C3Rg4rkRyv",Twitter Web Client,1831,784,BarackObama
1982,597051076378918912,2015-05-09 14:50:43,WATCH: President Obama honors the 70th anniversary of VE Day in the weekly address: http://t.co/vMm2UxSIFt,Twitter Web Client,1204,490,BarackObama
1983,596773176761155585,2015-05-08 20:26:27,President Obama visits his 50th state today. See White House photographer @PeteSouza's gallery from the first 49: http://t.co/mQwCsZEcqM,Twitter Web Client,1458,542,BarackObama
1984,596748718478503936,2015-05-08 18:49:16,"In the last 62 months, over 12.3 million private-sector jobs have been added to the economy. Read more: http://t.co/f0QrgOt1iB",Twitter Web Client,1425,640,BarackObama
1985,596726385273516032,2015-05-08 17:20:31,"""When the playing field is level, nobody beats the United States of America."" —President Obama #LeadOnTrade",Twitter Web Client,1567,721,BarackObama
1986,596725337985191936,2015-05-08 17:16:21,"""If any agreement undercuts working families—I wouldn’t sign it."" —President Obama #LeadOnTrade",Twitter Web Client,1349,573,BarackObama
1987,596724340017614848,2015-05-08 17:12:23,"""If you are opposed to these smart, progress trade deals, that means you must be satisfied with the status quo."" —President Obama",Twitter Web Client,1105,524,BarackObama
1988,596721309830131712,2015-05-08 17:00:21,"""We have to make sure America writes the rules of the global economy."" —President Obama #LeadOnTrade",Twitter Web Client,1139,512,BarackObama
1989,596721150291378176,2015-05-08 16:59:43,"""If we don't write the rules for trade around the world, guess what: China will."" —President Obama #LeadOnTrade",Twitter Web Client,1501,861,BarackObama
1990,596720319794008065,2015-05-08 16:56:25,"""I view smart trade agreements as a part of middle-class economics."" —President Obama #LeadOnTrade",Twitter Web Client,969,398,BarackObama
1991,596717288566358016,2015-05-08 16:44:22,"LIVE: President Obama is speaking about trade in Beaverton, Oregon. http://t.co/m7g1VbsPrj",Twitter Web Client,774,323,BarackObama
1992,596702557315043329,2015-05-08 15:45:50,"Tune in at 12:15 p.m. ET to watch the President deliver remarks on trade in Beaverton, Oregon: http://t.co/m7g1VbsPrj",Twitter Web Client,770,314,BarackObama
1993,596662390546042880,2015-05-08 13:06:14,"The economy added 223,000 jobs in April—that's a record 62 consecutive months of private-sector job growth.",Twitter Web Client,2549,1381,BarackObama
1994,596435853632806913,2015-05-07 22:06:03,Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd,Twitter Web Client,2064,1061,BarackObama
1995,596401681010536448,2015-05-07 19:50:16,"Carbon pollution in the atmosphere has hit a dangerous milestone. It's time for action, not denial. http://t.co/PbTnZNaFTi #ActOnClimate",Twitter Web Client,1967,1510,BarackObama
1996,596356154059399170,2015-05-07 16:49:21,That time President Obama didn't need an anger translator to show how much we need to #ActOnClimate: http://t.co/gI2YPGJ15B #TBT,Twitter Web Client,3034,1794,BarackObama
1997,596044588302749696,2015-05-06 20:11:18,Addressing climate change isn't just good for our planet and our economy—it's good for our health: http://t.co/JWLJwnOI1a #ActOnClimate,Twitter Web Client,1867,1138,BarackObama
1998,596006752472027136,2015-05-06 17:40:57,"RT @VP: Community
College
Should
Be
Free.
#collegein5words 
https://t.co/EQrXb7ILnZ http://t.co/Sy5Yo7QNAD",Twitter Web Client,0,1703,BarackObama
1999,595679849387266049,2015-05-05 20:01:57,Add your name if you're ready to #ActOnClimate: http://t.co/Ivsom2VXOg http://t.co/T7CeyDxzkk,Twitter Web Client,1766,873,BarackObama
2000,595646384604348417,2015-05-05 17:48:59,David Letterman and President Obama discussed retirement plans last night. Take a look: http://t.co/ZfMIDfd92e,Twitter Web Client,1454,723,BarackObama
2001,595621928494362624,2015-05-05 16:11:48,This @OFA volunteer is fighting to make the world better for her grandchildren. http://t.co/S2Bgd6Tq7L,Twitter Web Client,873,309,BarackObama
2002,595346520884453376,2015-05-04 21:57:26,Working families deserve paid leave. #LeadOnLeave http://t.co/5tlrfY7ZfQ,Twitter Web Client,2525,1461,BarackObama
2003,595301196312645632,2015-05-04 18:57:20,Happening now: President Obama delivers remarks for the launch of the My Brother's Keeper Alliance at @LehmanCollege. http://t.co/Rh8KgadI7g,Twitter Web Client,1032,455,BarackObama
2004,595273730735022080,2015-05-04 17:08:11,Tune in at 2:35 p.m. ET to watch the President speak at the launch of the My Brother's Keeper Alliance. http://t.co/UDmQPkCfss,Twitter Web Client,948,398,BarackObama
2005,595254414488666112,2015-05-04 15:51:26,The science is clear—climate change shouldn't be ignored. #ActOnClimate http://t.co/4cDfjNrvYe,Twitter Web Client,2975,2188,BarackObama
2006,594557104100417536,2015-05-02 17:40:34,"""A great education can be within everyone’s reach."" —President Obama http://t.co/mysKXSSvH7",Twitter Web Client,2706,1446,BarackObama
2007,594539460634619904,2015-05-02 16:30:28,"WATCH: In the weekly address, President Obama reiterates his commitment to expanding access to education. http://t.co/mysKXSAUix",Twitter Web Client,1170,496,BarackObama
2008,594236714735902720,2015-05-01 20:27:27,Teachers have the ability to influence their students for life. #ThankATeacher and share how important yours were: http://t.co/KgJczHwPMP,Twitter Web Client,3104,2618,BarackObama
2009,594177994412830720,2015-05-01 16:34:07,"RT @FLOTUS: Who's ready for #CollegeSigningDay?
Share a photo in your college gear to celebrate students pushing to #ReachHigher. http://t.…",Twitter Web Client,0,6624,BarackObama
2010,594155903751847936,2015-05-01 15:06:20,Know someone who would be perfect for this fellowship? Here's where to apply: http://t.co/ahGWYDvUSD,Twitter Web Client,1065,471,BarackObama
2011,593895074603274240,2015-04-30 21:49:54,"RT @WhiteHouse: ""I want boys and girls studying all the subjects and getting good at all the subjects"" —President Obama #BooksForAll http:/…",Twitter Web Client,0,889,BarackObama
2012,593855740558749696,2015-04-30 19:13:36,President Obama runs into a group of schoolchildren while walking near the White House. WARNING: cuteness ensues. http://t.co/rmFzZICnlX,Twitter Web Client,2408,1122,BarackObama
2013,593821963577008128,2015-04-30 16:59:23,Read President Obama's op-ed in the @MiamiHerald on why we can't wait to #ActOnClimate: http://t.co/XZf9ASsVVU,Twitter Web Client,891,418,BarackObama
2014,593795299111407616,2015-04-30 15:13:26,LIVE: The President takes a virtual field trip and discusses improving access to libraries for students. http://t.co/2nvtVWNJdc #BooksForAll,Twitter Web Client,976,533,BarackObama
2015,593534740864499712,2015-04-29 21:58:04,Read how this fifth-grade teacher helped inspire the President of the United States: http://t.co/mEGP8AXs16 #ThankATeacher,Twitter Web Client,1242,667,BarackObama
2016,593515051136327681,2015-04-29 20:39:49,"Our education shapes who we become. Share who inspired you, and #ThankATeacher today: http://t.co/gwZNbvbEZ1",Twitter Web Client,1828,1245,BarackObama
2017,593497747912687616,2015-04-29 19:31:04,Check out President Obama's interview with @WSJ on why America needs to #LeadOnTrade: http://t.co/XEu9c6vNIg,Twitter Web Client,716,304,BarackObama
2018,593471131543285760,2015-04-29 17:45:18,"RT @WhiteHouse: Great to see @JNJNews expand paid leave benefits.
Now it's time for Congress to #LeadOnLeave: https://t.co/Pl8iwTrYMd http:…",Twitter Web Client,0,532,BarackObama
2019,593454444387241984,2015-04-29 16:39:00,.@OFA's fellowship program is all about training the next generation of grassroots organizers. Be a part of it: http://t.co/TN53ePaXgJ,Twitter Web Client,762,310,BarackObama
2020,593438007564193792,2015-04-29 15:33:41,LIVE: President Obama honors the 2015 National Teacher of the Year. http://t.co/yXt8U62ov0 #ThankATeacher,Twitter Web Client,1004,515,BarackObama
2021,593119292050124800,2015-04-28 18:27:13,RT @WhiteHouse: Watch President Obama speak on the situation in Baltimore. http://t.co/T3t6ptxmaZ,Twitter Web Client,0,4073,BarackObama
2022,592783304476229633,2015-04-27 20:12:07,"If you aspire to be a better community organizer, this is for you: http://t.co/Nrmi9c8SLo",Twitter Web Client,1449,740,BarackObama
2023,592756070956867584,2015-04-27 18:23:54,"Thanks to health care reform, people have more options—just another reason Americans are #BetterWithObamacare: http://t.co/hKjXmCor6X",Twitter Web Client,1523,634,BarackObama
2024,592727539874930688,2015-04-27 16:30:32,"Congratulations to Loretta Lynch, who was sworn in as U.S. attorney general today, the first African-American woman to hold the post.",Twitter Web Client,7802,5426,BarackObama
2025,592706649456046081,2015-04-27 15:07:31,ICYMI: Watch President Obama's full remarks to @OFA supporters last week. http://t.co/CoWHv3BKPO,Twitter Web Client,832,342,BarackObama
2026,592151223161196544,2015-04-26 02:20:27,LIVE: Watch the 2015 White House Correspondents' Dinner. http://t.co/JYRHmvEGSV #WHCD,Twitter Web Client,1737,786,BarackObama
2027,592100049812787200,2015-04-25 22:57:07,Cecily Strong hosts the White House Correspondents' Dinner tonight at 8 p.m. ET. Watch it here: http://t.co/9tfUryyAP7,Twitter Web Client,1704,644,BarackObama
2028,592029128855007232,2015-04-25 18:15:18,"""We can’t surrender to the future—because we are meant to win the future."" —President Obama http://t.co/FT27suS88W #LeadOnTrade",Twitter Web Client,2103,1118,BarackObama
2029,591984270811463680,2015-04-25 15:17:03,"In the weekly address, the President discusses how the new trade deal will benefit American workers and businesses: http://t.co/NjuKWBEk62",Twitter Web Client,1292,501,BarackObama
2030,591704114330873856,2015-04-24 20:43:48,Farmers can fight climate change. Read about the Obama administration's new plans to help: http://t.co/MWU7oqD8Cn #ActOnClimate,Twitter Web Client,1138,572,BarackObama
2031,591667766723096576,2015-04-24 18:19:22,"If you know someone looking to take their organizing skills to the next level, send them here: http://t.co/FRpGyX7iVh",Twitter Web Client,1226,583,BarackObama
2032,591631239259422720,2015-04-24 15:54:14,America can't stand by and let other countries #LeadOnTrade. We have to step up and write free and fair trade rules. http://t.co/epz8uJekra,Twitter Web Client,1376,685,BarackObama
2033,591357949186068480,2015-04-23 21:48:16,"""You give me hope. You guys are doing extraordinary things."" —President Obama to @OFA supporters",Twitter Web Client,1544,592,BarackObama
2034,591356936177774595,2015-04-23 21:44:15,"""Talk to your friends, talk to your neighbors, talk about why this work matters."" —President Obama to @OFA supporters",Twitter Web Client,1118,389,BarackObama
2035,591356638134673408,2015-04-23 21:43:04,"""If I didn't think this was the best thing to do for working families, I would not be doing it."" —President Obama #LeadOnTrade",Twitter Web Client,1156,466,BarackObama
2036,591356141306830848,2015-04-23 21:41:05,"""We've got to fight for trade that benefits our workers—on our terms."" —President Obama #LeadOnTrade",Twitter Web Client,950,359,BarackObama
2037,591355692382089217,2015-04-23 21:39:18,"""I've been fighting income inequality since before it was cool."" —President Obama",Twitter Web Client,2797,1750,BarackObama
2038,591355190940413953,2015-04-23 21:37:19,"""My entire presidency has been about helping working families."" —President Obama",Twitter Web Client,2123,856,BarackObama
2039,591354696754974722,2015-04-23 21:35:21,"""The status quo isn't working for our workers."" —President Obama #LeadOnTrade",Twitter Web Client,1056,380,BarackObama
2040,591354344144003072,2015-04-23 21:33:57,"""It's not just good for our businesses, it's good for our workers."" —President Obama #LeadOnTrade",Twitter Web Client,824,335,BarackObama
2041,591354015151161345,2015-04-23 21:32:38,"""It's the most progressive trade agreement in our history."" —President Obama #LeadOnTrade",Twitter Web Client,774,299,BarackObama
2042,591353636153909248,2015-04-23 21:31:08,"""We want to make sure we win the future. That's what America is about."" —President Obama",Twitter Web Client,1256,598,BarackObama
2043,591352977589460992,2015-04-23 21:28:31,"""America needs to write the rules of the global economy. We can't leave it to somebody else."" —President Obama #LeadOnTrade",Twitter Web Client,959,488,BarackObama
2044,591352333717602304,2015-04-23 21:25:57,"""This set of trade agreements that we're looking at is vital to middle-class economics."" —President Obama #LeadOnTrade",Twitter Web Client,707,269,BarackObama
2045,591351531166945280,2015-04-23 21:22:46,"""Today, more than 16 million Americans have gained the security of health insurance."" —President Obama",Twitter Web Client,1386,590,BarackObama
2046,591351076063940609,2015-04-23 21:20:57,"""I'm proud of all of you, and I hope all of you are proud of what we've done together."" —President Obama to @OFA supporters",Twitter Web Client,1107,403,BarackObama
2047,591350163026882560,2015-04-23 21:17:20,"""You guys sound fired up!"" —President Obama at the @OFA Spring Summit",Twitter Web Client,810,247,BarackObama
2048,591349296009711616,2015-04-23 21:13:53,LIVE on @OFA #Periscope: President Obama is speaking at the 2015 Spring Summit. http://t.co/j3cxgyiH9q,Twitter Web Client,656,282,BarackObama
2049,591333748521570304,2015-04-23 20:12:06,You won't want to miss this. http://t.co/FPV0VEwFAz,Twitter Web Client,1255,525,BarackObama
2050,591304624855998465,2015-04-23 18:16:23,Here’s a reminder from @GinaEPA of a few challenges the EPA has conquered in the past: http://t.co/voNhiOhjX6 #ActOnClimate,Twitter Web Client,670,256,BarackObama
2051,591282678885789696,2015-04-23 16:49:10,Apply to be an @OFA fellow today to make a difference in your community: http://t.co/CouTSgfZJR,Twitter Web Client,800,288,BarackObama
2052,591240378147287040,2015-04-23 14:01:05,RT @WhiteHouse: President Obama will deliver a statement from the White House Briefing Room at 10am ET. Watch here → http://t.co/gOsq0AWf0I,Twitter Web Client,0,330,BarackObama
2053,591004613840543744,2015-04-22 22:24:14,#ClimateChangeIsReal. So is President Obama's 3-point game. http://t.co/M27bxCqJSG,Twitter Web Client,61037,62237,BarackObama
2054,590978601710854144,2015-04-22 20:40:53,RT @NatlParkService: President Obama &amp; @BillNye meeting w/ 4th graders from Miami to talk about #ClimateChange in honor of #EarthDay! http:…,Twitter Web Client,0,1840,BarackObama
2055,590962842519543809,2015-04-22 19:38:15,"""We are blessed with the most beautiful God-given landscape in the entire world ... We have to be good stewards for it."" —President Obama",Twitter Web Client,3018,1623,BarackObama
2056,590962117001420800,2015-04-22 19:35:22,"""This is not some impossible problem that we cannot solve. We can solve it if we have the political will."" —President Obama #ActOnClimate",Twitter Web Client,3244,1683,BarackObama
2057,590961474685698048,2015-04-22 19:32:49,"""No matter who you are, no matter where you live, our parks ... are your birthright as Americans.""  —President Obama  #FindYourPark",Twitter Web Client,1744,727,BarackObama
2058,590960950917734400,2015-04-22 19:30:44,"""Every dollar invested in the National Park Service generates $10 for the American economy. That's a good investment."" —President Obama",Twitter Web Client,1601,767,BarackObama
2059,590960429712572417,2015-04-22 19:28:40,"""Climate change can no longer be denied. It can't be edited out. It can't be omitted from the conversation."" —President Obama #ActOnClimate",Twitter Web Client,2214,1750,BarackObama
2060,590960032046428160,2015-04-22 19:27:05,"""The Pentagon says that climate change poses an increasing set of risks for global security."" —President Obama #ActOnClimate",Twitter Web Client,1093,593,BarackObama
2061,590959549806325760,2015-04-22 19:25:10,"""If we don't act, there may not be an Everglades as we know it."" —President Obama #ActOnClimate",Twitter Web Client,1302,593,BarackObama
2062,590959135392305155,2015-04-22 19:23:32,"""I can't think of a better way to spend Earth Day than in one of our greatest national treasures, the Everglades."" —President Obama",Twitter Web Client,1520,614,BarackObama
2063,590958098761678848,2015-04-22 19:19:24,LIVE: President Obama is discussing the threat climate change poses to our economy and to the world. http://t.co/nDOE0KVHhz #ActOnClimate,Twitter Web Client,928,464,BarackObama
2064,590951990189953024,2015-04-22 18:55:08,Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change: http://t.co/glIczQiYfn,Twitter Web Client,780,323,BarackObama
2065,590923138726121473,2015-04-22 17:00:29,#ClimateChangeIsReal. So is the historic agreement between the U.S. and China last fall to cut carbon pollution.,Twitter Web Client,1682,782,BarackObama
2066,590897192266641408,2015-04-22 15:17:23,#ClimateChangeIsReal. So are the actions President Obama is taking to tackle it. http://t.co/63jKisj8ZS,Twitter Web Client,3727,1866,BarackObama
2067,590628647670829056,2015-04-21 21:30:17,The United States needs to #LeadOnTrade and sell more goods that are #MadeInAmerica. http://t.co/Dci4g4QwsJ,Twitter Web Client,1411,667,BarackObama
2068,590568837835292673,2015-04-21 17:32:37,Help organizers from across the country get the training needed to take their skills to the next level: http://t.co/6NX665t21s,Twitter Web Client,976,419,BarackObama
2069,590526640771375104,2015-04-21 14:44:57,"If you want to take your organizing skills to the next level, this is for you—apply to be an @OFA fellow now: http://t.co/FFhKAq62My",Twitter Web Client,1114,479,BarackObama
2070,590266686835556352,2015-04-20 21:31:59,WATCH: This is why it's important for the United States to #LeadOnTrade. http://t.co/bmJHjXkf7M,Twitter Web Client,966,422,BarackObama
2071,590233814405775362,2015-04-20 19:21:22,RT @WhiteHouse: President Obama is headed to @EvergladesNPS on #EarthDay to discuss the need to #ActOnClimate: http://t.co/k8fbW7HGUM http:…,Twitter Web Client,0,930,BarackObama
2072,590197663615725568,2015-04-20 16:57:43,"""This week, we embrace our cherished lands and waters, and celebrate the ways they enrich our nation."" —President Obama #FindYourPark",Twitter Web Client,1771,809,BarackObama
2073,590180946621566976,2015-04-20 15:51:17,"""Let us seize this opportunity to experience all our great outdoors has to offer."" —President Obama #FindYourPark http://t.co/Ars1nVGcxF",Twitter Web Client,3813,1514,BarackObama
2074,589507234482102272,2015-04-18 19:14:11,"""Climate change can no longer be denied—or ignored."" —President Obama http://t.co/afKE8Uxnt7 #ActOnClimate",Twitter Web Client,2916,1918,BarackObama
2075,589461177199013889,2015-04-18 16:11:10,"WATCH: In the weekly address, President Obama talks about his commitment to #ActOnClimate. http://t.co/xLlvacwHd6",Twitter Web Client,1206,547,BarackObama
2076,589142426427662336,2015-04-17 19:04:34,"ICYMI: Check out the full video from the #ObamaTownHall on equal pay, child care, and more. http://t.co/GKwVmVibqs",Twitter Web Client,991,467,BarackObama
2077,589115973174562817,2015-04-17 17:19:27,This article debunks six big myths on climate change: http://t.co/mjYayX3jFc (h/t @goodhousemag) #ActOnClimate,Twitter Web Client,1191,773,BarackObama
2078,589094722972463106,2015-04-17 15:55:01,RT @OFA: Not talking about it won't make the science disappear. #ActOnClimate http://t.co/TkQhNu2exJ,Twitter Web Client,0,657,BarackObama
2079,588773104408662017,2015-04-16 18:37:01,"""We shouldn't have to choose between rewarding work and raising a family."" —President Obama",Twitter Web Client,3464,2148,BarackObama
2080,588771972630196224,2015-04-16 18:32:31,"""Things like paid leave, paid sick days, child care, equal pay—these are family issues and these are economic issues."" —President Obama",Twitter Web Client,2559,1320,BarackObama
2081,588771143269490688,2015-04-16 18:29:14,"""Anything that holds women back holds back the entire country."" —President Obama #EqualPayNow",Twitter Web Client,4579,3350,BarackObama
2082,588770570155601921,2015-04-16 18:26:57,"""Ensuring equal pay for women is a no-brainer."" —President Obama #EqualPayNow",Twitter Web Client,2729,1526,BarackObama
2083,588769976527364096,2015-04-16 18:24:35,"""Because our workplaces have changed, we have to change with them."" —President Obama #EqualPayNow",Twitter Web Client,1616,749,BarackObama
2084,588769512545091584,2015-04-16 18:22:45,"""I believe in broad-based economic growth ... that's why we call it middle-class economics."" —President Obama",Twitter Web Client,1351,612,BarackObama
2085,588768254941728768,2015-04-16 18:17:45,"""We all have a part to play to make sure that everybody's got a fair shot in this society."" —President Obama",Twitter Web Client,1840,1037,BarackObama
2086,588767316000706560,2015-04-16 18:14:01,LIVE: President Obama is speaking at a Champions of Change event highlighting people fighting for working families. http://t.co/e9t2hvc52w,Twitter Web Client,778,290,BarackObama
2087,588762964947152896,2015-04-16 17:56:44,Tune in at 2:10 p.m. ET to watch President Obama celebrate Americans who are fighting for working families: http://t.co/FyHSlZhl0t,Twitter Web Client,766,289,BarackObama
2088,588743310128254976,2015-04-16 16:38:38,Happy #NationalHighFiveDay! http://t.co/HkSzyr0rOK,Twitter Web Client,5184,2560,BarackObama
2089,588726827654451200,2015-04-16 15:33:08,LIVE: The White House is hosting the eighth annual Soldier Ride with the Wounded Warrior Project. http://t.co/JGC1BdKpC9,Twitter Web Client,923,367,BarackObama
2090,588460043294486528,2015-04-15 21:53:02,"RT @WhiteHouse: ""That's part of the power of the internet, making sure people don't feel alone on these issues"" —Obama #ObamaTownHall http:…",Twitter Web Client,0,634,BarackObama
2091,588414646383579136,2015-04-15 18:52:38,"LIVE: President Obama is speaking with @BlogHer and @SheKnows about equal pay, paid leave, and more. http://t.co/vR4uGzsRC4 #ObamaTownHall",Twitter Web Client,1029,459,BarackObama
2092,588400046443401216,2015-04-15 17:54:37,It's time for everyone to see equal pay and child care as the economic priorities they are: http://t.co/sGaSHqftr3 #ObamaTownHall,Twitter Web Client,2036,1160,BarackObama
2093,588388389289758720,2015-04-15 17:08:18,RT @marty_walsh: Please join us in a moment of silence today. http://t.co/pujsnOeDdk,Twitter Web Client,0,2525,BarackObama
2094,588369629694693377,2015-04-15 15:53:45,Don't miss today's #ObamaTownHall with @BlogHer and @SheKnows in Charlotte at 2:35 p.m. ET: http://t.co/jMtwsdy1Pa,Twitter Web Client,933,418,BarackObama
2095,588051518277881856,2015-04-14 18:49:42,RT @Cecilia44: Women make less than men in almost every field 4 years after graduation. It's time to change that. #EqualPayDay http://t.co/…,Twitter Web Client,0,2349,BarackObama
2096,588033710328524800,2015-04-14 17:38:56,"""When women succeed, America succeeds."" —President Obama #EqualPayNow",Twitter Web Client,7960,6033,BarackObama
2097,587994664675868672,2015-04-14 15:03:47,It's time. #EqualPayNow http://t.co/B3HbBxmMqw,Twitter Web Client,8166,6325,BarackObama
2098,587748242957303808,2015-04-13 22:44:35,Climate change deniers are running out of excuses. #ActOnClimate http://t.co/guYIY2dyBQ,Twitter Web Client,2570,1672,BarackObama
2099,587725577274073089,2015-04-13 21:14:31,"RT @WhiteHouse: Why are there so many photos about rainbows?
@PeteSouza takes you behind the lens → https://t.co/10jcsv3ZlQ http://t.co/5wX…",Twitter Web Client,0,965,BarackObama
2100,587697273846366209,2015-04-13 19:22:03,Another reason Americans are #BetterWithObamacare: http://t.co/fYHgfyVtVr,Twitter Web Client,1423,563,BarackObama
2101,586972618281975808,2015-04-11 19:22:32,"""Two years of community college should become as free and as universal as high school is today."" —@VP Joe Biden http://t.co/opmfnUAWDs",Twitter Web Client,4345,2421,BarackObama
2102,586936328438308864,2015-04-11 16:58:20,"In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years. http://t.co/opmfnUSy22",Twitter Web Client,1805,849,BarackObama
2103,586636568049266688,2015-04-10 21:07:11,WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth. http://t.co/KO5EUFNZ6z,Twitter Web Client,2026,1050,BarackObama
2104,586585718492770304,2015-04-10 17:45:08,President Obama is working with Caribbean leaders to make clean energy a priority. Find out how: http://t.co/yV5BPa2ARo #SwitchToClean,Twitter Web Client,1667,836,BarackObama
2105,586558054486839296,2015-04-10 15:55:12,Retweet if you agree: We have to #ActOnClimate now. http://t.co/KOWM1nnGUu,Twitter Web Client,3887,6160,BarackObama
2106,586539721397940225,2015-04-10 14:42:21,"RT @Surgeon_General: .@jg13145: I've treated many patients with asthma, so this issue is very important to me. #AskTheSurgeonGeneral -VM ht…",Twitter Web Client,0,369,BarackObama
2107,586269885380087808,2015-04-09 20:50:07,Read how one organizer found his inspiration to take action: http://t.co/nvHicvu8gt,Twitter Web Client,1010,387,BarackObama
